PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Lot_Frontage_%,Living_Area_%of_Lot,Interior_Area_%of_Lot,1stFlr_%of_Living_Area,Total_Bathrooms_prorated,Kitchens_prorated,Home_Age,Yrs_Since_Remodel
535425060,1312,186000,20,RL,76.0,11355,Pave,No Alley Access,2,Lvl,1,Corner,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,1,2,CBlock,3,3,1,4,637.0,1,0.0,675.0,1312.0,GasA,4,Y,3,1312,0,0,0.0,0.0,1,1,3,1,2,6,6,1,4,Attchd,1958.0,2,2.0,495.0,3,3,2,0,304,144,0,0,0,0,3,Othr,6500,4,2008,WD ,Normal,0.0066930867459269044,0.11554381329810656,0.27468075737560543,1.0,1.875,0.6000000000000001,50,7
532376250,925,133500,20,RL,55.249052532043756,8638,Pave,No Alley Access,2,Lvl,1,Inside,0,Sawyer,RRAe,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,No Veneer,0.0,1,2,PConc,3,3,1,5,181.0,1,0.0,744.0,925.0,GasA,3,Y,3,925,0,0,1.0,0.0,1,0,2,1,2,5,6,0,0,Detchd,1990.0,1,2.0,484.0,3,3,2,203,74,0,0,0,0,0,0,No Misc Feature,0,10,2006,WD ,Normal,0.006396046831679064,0.10708497337346608,0.2702014355174809,1.0,1.75,0.6000000000000001,43,43
535379110,1534,148000,70,RL,60.0,10800,Pave,Grvl,3,Lvl,1,Inside,0,OldTown,Norm,Norm,1Fam,2Story,4,8,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,No Veneer,0.0,1,3,CBlock,4,3,3,1,0.0,1,0.0,736.0,736.0,GasA,4,Y,3,751,783,0,0.0,0.0,1,1,3,1,3,6,6,0,0,No Garage,1895.0,0,0.0,0.0,0,0,0,0,112,0,0,0,0,0,0,No Misc Feature,0,7,2007,WD ,Normal,0.005555555555555556,0.14203703703703704,0.2101851851851852,0.4895697522816167,1.875,0.8,112,8
528118010,2376,325300,60,RL,101.0,14215,Pave,No Alley Access,2,Lvl,1,Corner,0,NridgHt,Norm,Norm,1Fam,2Story,7,4,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,2,2,PConc,5,3,3,1,0.0,1,0.0,1158.0,1158.0,GasA,4,Y,3,1158,1218,0,0.0,0.0,3,1,4,1,3,9,6,1,4,BuiltIn,2005.0,2,3.0,853.0,3,3,2,240,154,0,0,0,0,0,0,No Misc Feature,0,11,2006,New,Partial,0.00710517059444249,0.1671473795286669,0.30861765740415054,0.48737373737373735,3.875,0.8,1,0
528235160,1959,215000,60,RL,59.0,11796,Pave,No Alley Access,2,Lvl,1,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,4,2004,2005,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,3,1,0.0,1,0.0,847.0,847.0,GasA,4,Y,3,847,1112,0,0.0,0.0,2,1,4,1,3,8,6,1,4,BuiltIn,2004.0,3,2.0,434.0,3,3,2,100,48,0,0,0,0,0,0,No Misc Feature,0,7,2007,WD ,Normal,0.005001695489996609,0.16607324516785352,0.2746693794506612,0.43236345074017357,2.875,0.8,3,2
905478030,1716,131000,50,RL,60.0,11409,Pave,No Alley Access,3,Lvl,1,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,CBlock,3,3,1,2,292.0,1,0.0,476.0,768.0,GasA,3,Y,3,1148,568,0,0.0,0.0,1,1,3,1,2,8,4,1,4,Attchd,1949.0,1,1.0,281.0,3,3,2,0,0,0,0,160,0,0,0,No Misc Feature,0,1,2009,WD ,Normal,0.005259006047856955,0.1504075729687089,0.24235252870540802,0.668997668997669,1.875,0.6000000000000001,60,1
902106130,936,109500,30,RM,56.0,4485,Pave,Grvl,3,Lvl,1,Inside,0,OldTown,Artery,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,PConc,3,3,1,4,579.0,1,0.0,357.0,936.0,GasA,2,Y,3,936,0,0,1.0,0.0,1,0,2,1,2,5,6,1,4,No Garage,1920.0,0,0.0,0.0,0,0,1,51,0,135,0,0,0,0,3,No Misc Feature,0,5,2010,WD ,Normal,0.012486064659977704,0.20869565217391303,0.41739130434782606,1.0,1.75,0.6000000000000001,90,60
902102080,1230,110000,50,RM,60.0,10440,Pave,Grvl,3,Lvl,1,Corner,0,OldTown,Norm,Norm,1Fam,2Story,4,5,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,PConc,3,3,1,1,0.0,1,0.0,440.0,440.0,GasA,3,Y,3,682,548,0,0.0,0.0,1,1,2,1,2,5,6,0,0,Detchd,1966.0,1,2.0,440.0,3,3,2,74,0,128,0,0,0,0,3,No Misc Feature,0,5,2009,WD ,Normal,0.005747126436781609,0.11781609195402298,0.2021072796934866,0.5544715447154471,1.875,0.6000000000000001,99,28
909176170,2592,150000,90,RL,60.0,10890,Pave,No Alley Access,3,Lvl,1,Inside,0,SWISU,Norm,Norm,Duplex,2Story,4,5,1923,1950,Hip,CompShg,Wd Sdng,Plywood,No Veneer,0.0,1,2,PConc,3,3,2,3,371.0,1,0.0,925.0,1296.0,Grav,1,N,2,1296,1296,0,2.0,0.0,2,0,6,2,2,12,4,0,0,No Garage,1923.0,0,0.0,0.0,0,0,2,0,742,240,0,0,0,0,0,Shed,1512,1,2007,WD ,AdjLand,0.005509641873278237,0.23801652892561984,0.35702479338842974,0.5,3.5,1.2000000000000002,84,57
533206070,1565,193800,120,FV,32.0,3784,Pave,Pave,2,Lvl,1,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,7,4,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,2,2,PConc,4,3,1,6,60.0,1,0.0,1451.0,1511.0,GasA,4,Y,3,1565,0,0,1.0,0.0,2,0,2,1,3,5,6,0,0,Attchd,2006.0,3,2.0,476.0,3,3,2,0,120,0,0,0,0,0,0,No Misc Feature,0,2,2007,New,Partial,0.008456659619450317,0.41358350951374206,0.9386892177589852,1.0,2.75,0.8,1,0
527302020,1868,178000,80,RL,78.0,12090,Pave,No Alley Access,3,Lvl,1,Inside,0,NWAmes,Norm,Norm,1Fam,SLvl,5,6,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,1,2,CBlock,4,3,1,1,0.0,1,0.0,585.0,585.0,GasA,4,Y,3,1140,728,0,0.0,0.0,3,1,3,1,2,7,6,1,3,BuiltIn,1984.0,3,2.0,477.0,3,3,2,268,112,0,0,147,0,0,0,No Misc Feature,0,1,2007,WD ,Abnorml,0.0064516129032258064,0.15450785773366418,0.24234904880066171,0.6102783725910065,3.875,0.6000000000000001,23,4
907414060,1422,179600,20,RL,63.0,8500,Pave,No Alley Access,3,Lvl,1,FR2,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,2,2,PConc,4,3,3,1,0.0,1,0.0,1422.0,1422.0,GasA,4,Y,3,1422,0,0,0.0,0.0,2,0,3,1,3,7,6,0,0,Attchd,2004.0,2,2.0,626.0,3,3,2,192,60,0,0,0,0,0,0,No Misc Feature,0,11,2007,WD ,Normal,0.007411764705882353,0.16729411764705882,0.4082352941176471,1.0,2.0,0.8,3,3
904301060,1200,179000,90,RL,60.0,10800,Pave,No Alley Access,3,Lvl,1,Inside,0,Edwards,Norm,Norm,Duplex,1Story,4,4,1987,1988,Gable,CompShg,Plywood,Plywood,No Veneer,0.0,1,2,CBlock,4,4,4,6,1200.0,1,0.0,0.0,1200.0,GasA,2,Y,3,1200,0,0,3.0,0.0,3,0,3,1,2,5,6,0,0,No Garage,1987.0,0,0.0,0.0,0,0,2,120,0,0,0,0,0,0,0,No Misc Feature,0,3,2009,WD ,Alloca,0.005555555555555556,0.1111111111111111,0.2222222222222222,1.0,5.25,0.6000000000000001,22,21
532479020,1641,140000,50,RL,70.0,10759,Pave,No Alley Access,3,Lvl,1,Corner,0,Sawyer,Feedr,Norm,1Fam,1.5Fin,4,3,1972,1972,Gable,CompShg,HdBoard,HdBoard,No Veneer,0.0,1,3,CBlock,4,3,1,2,190.0,5,811.0,0.0,1001.0,GasA,2,Y,3,1001,640,0,0.0,0.0,2,0,4,1,2,5,6,1,4,Detchd,1972.0,1,2.0,490.0,3,3,2,0,0,92,0,0,0,0,4,No Misc Feature,0,7,2008,WD ,Normal,0.006506180871828237,0.1525234687238591,0.29110512129380056,0.6099939061547837,2.0,0.6000000000000001,36,36
528110070,1973,395000,20,RL,110.0,14226,Pave,No Alley Access,3,Lvl,1,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,7,4,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,2,2,PConc,4,3,3,1,0.0,1,0.0,1935.0,1935.0,GasA,3,Y,3,1973,0,0,0.0,0.0,2,0,3,1,3,9,6,1,4,Attchd,2006.0,3,3.0,895.0,3,3,2,315,45,0,0,0,0,0,0,No Misc Feature,0,7,2007,New,Partial,0.0077323211022072265,0.1386897230423169,0.33762125685364824,1.0,2.0,0.8,1,1
534429130,1248,151500,20,RL,80.0,10800,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,6,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,1,2,CBlock,3,3,1,5,632.0,1,0.0,616.0,1248.0,GasA,4,Y,3,1248,0,0,1.0,0.0,1,0,3,1,2,6,6,0,0,Attchd,1960.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,3,No Misc Feature,0,5,2006,WD ,Normal,0.007407407407407408,0.11555555555555555,0.2575925925925926,1.0,1.75,0.6000000000000001,46,46
528365060,2418,341000,60,RL,96.0,10542,Pave,No Alley Access,3,Lvl,1,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,6,4,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,2,2,PConc,4,3,4,6,1173.0,1,0.0,138.0,1311.0,GasA,4,Y,3,1325,1093,0,1.0,0.0,2,1,3,1,3,9,6,1,3,Attchd,1993.0,2,3.0,983.0,3,3,2,250,154,216,0,0,0,0,0,No Misc Feature,0,8,2008,WD ,Normal,0.00910643141718839,0.22936824132043254,0.4469740087269968,0.5479735318444996,3.625,0.8,15,14
533135020,1755,235000,60,RL,87.38078768220156,11949,Pave,No Alley Access,3,Lvl,1,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,6,7,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,2,3,PConc,4,3,1,6,601.0,5,216.0,158.0,975.0,GasA,4,Y,3,975,780,0,0.0,1.0,2,1,3,1,3,7,6,1,3,Attchd,1991.0,1,2.0,524.0,3,3,2,502,60,0,0,0,0,0,4,No Misc Feature,0,7,2009,WD ,Normal,0.0073128117568166005,0.14687421541551593,0.2723240438530421,0.5555555555555556,2.875,0.8,18,1
910203100,672,72000,30,RM,61.0,8534,Pave,No Alley Access,3,Low,1,Inside,0,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,BrkTil,2,3,1,1,0.0,1,0.0,432.0,432.0,GasA,2,N,2,672,0,0,0.0,0.0,1,0,2,1,2,4,5,0,0,No Garage,1925.0,0,0.0,0.0,0,0,0,0,0,112,0,0,0,0,2,No Misc Feature,0,6,2006,WD ,Normal,0.007147879071947504,0.0787438481368643,0.12936489336770565,1.0,1.0,0.6000000000000001,81,56
905451390,1626,154000,50,RL,70.0,10512,Pave,No Alley Access,3,Lvl,1,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,CBlock,3,3,1,4,491.0,1,0.0,497.0,988.0,GasA,4,Y,3,988,638,0,0.0,0.0,1,1,3,1,3,6,6,0,0,Attchd,1954.0,1,1.0,332.0,3,3,2,366,0,0,0,0,0,0,0,No Misc Feature,0,5,2007,WD ,Normal,0.006659056316590563,0.15468036529680365,0.2802511415525114,0.6076260762607626,1.875,0.8,53,53
533213010,1726,222000,120,FV,38.52245753551058,3830,Pave,Pave,2,Lvl,1,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,5,4,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,2,2,PConc,4,3,1,1,0.0,1,0.0,1726.0,1726.0,GasA,4,Y,3,1726,0,0,0.0,0.0,2,1,2,1,3,6,6,1,4,Attchd,2008.0,3,2.0,561.0,3,3,2,0,254,0,0,0,0,0,0,No Misc Feature,0,1,2009,New,Partial,0.010058082907444017,0.4506527415143603,1.047780678851175,1.0,2.875,0.8,1,1
528118030,2748,390000,60,RL,108.0,13418,Pave,No Alley Access,3,Lvl,1,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,4,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,2,2,PConc,5,3,4,6,1420.0,1,0.0,430.0,1850.0,GasA,4,Y,3,1850,898,0,1.0,0.0,2,1,4,1,4,9,6,1,4,BuiltIn,2006.0,3,3.0,850.0,3,3,2,212,182,0,0,0,0,0,0,No Misc Feature,0,10,2008,WD ,Abnorml,0.008048889551348934,0.20479952302876733,0.40602176181249067,0.673216885007278,3.625,1.0,2,2
907200340,894,128200,20,RL,75.0,10650,Pave,No Alley Access,3,Lvl,1,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,4,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,No Veneer,0.0,1,2,CBlock,3,4,3,2,182.0,5,712.0,0.0,894.0,GasA,2,Y,3,894,0,0,1.0,0.0,1,0,3,1,2,5,6,0,0,Attchd,1976.0,1,1.0,308.0,3,3,2,365,0,0,0,0,0,0,3,No Misc Feature,0,2,2010,WD ,Normal,0.007042253521126761,0.08394366197183098,0.1968075117370892,1.0,1.75,0.6000000000000001,34,34
528164060,2470,615000,20,RL,106.0,12720,Pave,No Alley Access,3,HLS,1,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,9,4,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,3,2,PConc,5,3,4,6,2257.0,1,0.0,278.0,2535.0,GasA,4,Y,3,2470,0,0,2.0,0.0,1,1,1,1,4,7,6,2,4,Attchd,2003.0,3,3.0,789.0,3,3,2,154,65,0,0,216,144,4,0,No Misc Feature,0,2,2008,WD ,Normal,0.008333333333333333,0.19418238993710693,0.45550314465408803,1.0,3.375,1.0,5,5
907202010,1174,158000,20,RL,78.35157368806854,12250,Pave,No Alley Access,2,Lvl,1,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,4,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,1,2,CBlock,4,3,2,5,781.0,1,0.0,83.0,864.0,GasA,4,Y,3,1174,0,0,1.0,0.0,1,0,3,1,2,5,6,0,0,Attchd,1978.0,1,2.0,528.0,3,3,2,211,0,280,0,0,0,0,0,No Misc Feature,0,5,2008,WD ,Normal,0.006396046831679065,0.09583673469387755,0.20946938775510204,1.0,1.75,0.6000000000000001,30,30
528186180,1324,254000,120,RL,48.0,6240,Pave,No Alley Access,3,Lvl,1,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,7,4,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,2,2,PConc,4,3,1,6,863.0,1,0.0,461.0,1324.0,GasA,4,Y,3,1324,0,0,1.0,0.0,2,0,2,1,3,6,6,1,4,Attchd,2006.0,3,2.0,550.0,3,3,2,192,38,0,0,0,0,0,0,No Misc Feature,0,12,2009,WD ,Normal,0.007692307692307693,0.21217948717948718,0.5125,1.0,2.75,0.8,3,3
909250060,2447,169000,50,RL,50.0,9638,Pave,No Alley Access,3,Lvl,1,Inside,0,SWISU,Feedr,Norm,1Fam,1.5Fin,5,6,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,No Veneer,0.0,1,2,PConc,3,3,1,1,0.0,1,0.0,804.0,804.0,GasA,4,Y,3,1699,748,0,0.0,0.0,2,0,4,1,3,10,4,1,4,Detchd,1969.0,1,1.0,336.0,3,3,2,272,0,42,0,116,0,0,0,No Misc Feature,0,3,2010,WD ,Normal,0.005187798298402158,0.25389084872380163,0.3721726499273708,0.6943195749897834,2.0,0.8,91,20
528315060,2199,284500,75,RL,84.0,9660,Pave,No Alley Access,3,Lvl,1,Inside,0,NoRidge,Norm,Norm,1Fam,2.5Unf,7,4,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,2,2,PConc,4,3,1,1,0.0,1,0.0,1173.0,1173.0,GasA,4,Y,3,1182,1017,0,0.0,0.0,2,1,3,1,3,9,6,1,3,Attchd,1997.0,3,2.0,516.0,3,3,2,0,131,0,0,0,0,0,0,No Misc Feature,0,9,2008,WD ,Normal,0.008695652173913044,0.22763975155279503,0.40248447204968946,0.5375170532060027,2.875,0.8,11,11
528231020,1374,184500,80,RL,67.0,13300,Pave,No Alley Access,2,Lvl,1,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,6,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,1,6,326.0,1,0.0,58.0,384.0,GasA,4,Y,3,744,630,0,1.0,0.0,2,1,3,1,3,7,6,1,4,BuiltIn,2004.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,No Misc Feature,0,6,2010,WD ,Normal,0.005037593984962406,0.10330827067669172,0.16225563909774435,0.5414847161572053,3.625,0.8,6,6
528456230,1335,210400,20,FV,75.0,9000,Pave,No Alley Access,3,Lvl,1,Inside,0,Somerst,Norm,Norm,1Fam,1Story,6,4,2006,2007,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,1335.0,1335.0,GasA,4,Y,3,1335,0,0,0.0,0.0,2,0,3,1,3,6,6,0,0,Attchd,2007.0,2,2.0,575.0,3,3,2,0,210,0,0,0,0,0,0,No Misc Feature,0,6,2007,New,Partial,0.008333333333333333,0.14833333333333334,0.3605555555555556,1.0,2.0,0.8,1,0
907180120,1588,214000,20,RL,78.0,10264,Pave,No Alley Access,2,Lvl,1,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,2,2,PConc,4,3,3,5,1162.0,1,0.0,426.0,1588.0,GasA,4,Y,3,1588,0,0,0.0,0.0,2,0,3,1,3,6,6,0,0,Attchd,1999.0,2,2.0,472.0,3,3,2,158,29,0,0,0,0,0,0,No Misc Feature,0,8,2006,WD ,Normal,0.007599376461418551,0.15471551052221355,0.35541699142634453,1.0,2.0,0.8,7,7
911370410,1652,392500,120,RM,64.0,5587,Pave,No Alley Access,2,HLS,1,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,7,4,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,3,2,PConc,5,3,4,6,1480.0,1,0.0,120.0,1600.0,GasA,4,Y,3,1652,0,0,1.0,1.0,2,0,2,1,3,5,6,1,4,Attchd,2008.0,3,2.0,482.0,3,3,2,162,53,0,153,0,0,0,0,No Misc Feature,0,11,2008,New,Partial,0.011455163773044568,0.2956864148917129,0.668337211383569,1.0,2.75,0.8,0,0
527108090,2021,274725,60,RL,168.0,23257,Pave,No Alley Access,0,HLS,1,CulDSac,0,Gilbert,Norm,Norm,1Fam,2Story,6,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,5,4,1,1,0.0,1,0.0,868.0,868.0,GasA,4,Y,3,887,1134,0,0.0,0.0,2,1,3,1,3,9,6,1,4,BuiltIn,2006.0,2,2.0,422.0,3,3,2,0,100,0,0,0,0,0,0,No Misc Feature,0,9,2006,New,Partial,0.007223631594788666,0.08689856817302317,0.1423657393472933,0.4388916378030678,2.875,0.8,0,0
528222050,1412,156932,60,RL,73.0,8499,Pave,No Alley Access,2,Lvl,1,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,5,4,2006,2007,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,PConc,4,3,1,1,0.0,1,0.0,616.0,616.0,GasA,4,Y,3,616,796,0,0.0,0.0,2,1,3,1,3,6,6,1,4,BuiltIn,2007.0,3,2.0,432.0,3,3,2,0,36,0,0,0,0,0,0,No Misc Feature,0,3,2007,New,Partial,0.00858924579362278,0.1661371926108954,0.28944581715495943,0.43626062322946174,2.875,0.8,1,0
528429110,1464,282922,20,RL,49.0,15256,Pave,No Alley Access,2,Lvl,1,CulDSac,0,Somerst,RRAn,Norm,1Fam,1Story,7,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,2,2,PConc,4,3,4,6,929.0,1,0.0,556.0,1485.0,GasA,4,Y,3,1464,0,0,1.0,0.0,2,0,3,1,3,6,6,0,0,Attchd,2007.0,1,3.0,754.0,3,3,2,168,160,0,0,0,0,0,0,No Misc Feature,0,8,2007,WD ,Normal,0.0032118510749868903,0.09596224436287362,0.24272417409543787,1.0,2.75,0.8,0,0
902328100,1690,144000,75,RM,65.0,8850,Pave,No Alley Access,2,Bnk,1,Corner,0,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1916,1950,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,1,2,BrkTil,3,3,1,1,0.0,1,0.0,815.0,815.0,GasA,4,Y,3,815,875,0,0.0,0.0,1,0,3,1,2,7,6,1,4,Detchd,1916.0,1,1.0,225.0,3,3,2,0,0,330,0,0,0,0,0,No Misc Feature,0,7,2006,ConLw,Normal,0.007344632768361582,0.19096045197740114,0.30847457627118646,0.4822485207100592,1.0,0.6000000000000001,90,56
527451410,1092,88000,160,RM,21.0,1680,Pave,No Alley Access,3,Lvl,1,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,5,4,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,1,2,CBlock,3,3,1,1,0.0,1,0.0,525.0,525.0,GasA,2,Y,3,525,567,0,0.0,0.0,1,1,3,1,2,6,6,0,0,Detchd,1971.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,3,2010,WD ,Family,0.0125,0.65,1.1196428571428572,0.4807692307692308,1.875,0.6000000000000001,39,39
531477050,1012,67500,30,RH,70.0,9800,Pave,No Alley Access,3,Lvl,1,Corner,0,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,1,BrkTil,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,2,N,2,1012,0,0,0.0,0.0,1,0,2,1,2,5,6,0,0,Detchd,1920.0,1,1.0,429.0,3,3,2,121,0,80,0,0,0,0,0,No Misc Feature,0,4,2010,WD ,Normal,0.007142857142857143,0.10326530612244898,0.2303061224489796,1.0,1.0,0.6000000000000001,90,60
914476130,1210,148000,80,RL,140.0,11080,Pave,No Alley Access,3,Lvl,1,Corner,0,Mitchel,Norm,Norm,1Fam,SLvl,5,5,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,1,2,CBlock,3,3,3,6,576.0,1,0.0,552.0,1128.0,GasA,2,Y,3,1210,0,0,1.0,0.0,2,0,3,1,2,6,6,0,0,Attchd,1975.0,1,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,5,2006,WD ,Normal,0.01263537906137184,0.1092057761732852,0.25866425992779785,1.0,2.75,0.6000000000000001,31,31
535453020,1256,159000,20,RL,80.0,8000,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,No Veneer,0.0,1,2,PConc,3,3,1,4,476.0,3,488.0,292.0,1256.0,GasA,3,Y,2,1256,0,0,1.0,0.0,1,1,3,1,3,6,6,0,0,Attchd,1959.0,2,1.0,311.0,3,3,2,0,240,0,0,0,0,0,0,No Misc Feature,0,5,2008,WD ,Normal,0.01,0.157,0.352875,1.0,2.625,0.8,49,49
535379100,1130,120000,30,RL,60.0,10800,Pave,Grvl,3,Lvl,1,Inside,0,OldTown,Norm,Norm,1Fam,1Story,4,5,1920,1950,Hip,CompShg,Stucco,Stucco,No Veneer,0.0,1,2,BrkTil,3,3,1,3,821.0,1,0.0,299.0,1120.0,GasA,4,Y,3,1130,0,0,1.0,0.0,1,0,2,1,2,5,6,1,4,Detchd,1970.0,1,2.0,720.0,3,3,2,229,0,0,0,0,0,0,0,No Misc Feature,0,6,2006,WD ,Normal,0.005555555555555556,0.10462962962962963,0.275,1.0,1.75,0.6000000000000001,86,56
905108190,858,134900,85,RL,46.38413162333657,7252,Pave,No Alley Access,2,Lvl,1,CulDSac,0,Sawyer,Norm,Norm,1Fam,SFoyer,4,4,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,No Veneer,0.0,1,2,CBlock,4,3,3,6,685.0,1,0.0,173.0,858.0,GasA,2,Y,3,858,0,0,1.0,0.0,1,0,2,1,2,5,6,0,0,Detchd,1983.0,1,2.0,576.0,3,3,2,120,0,0,0,0,0,0,0,No Misc Feature,0,4,2009,WD ,Normal,0.006396046831679064,0.11831218974076117,0.3160507446221732,1.0,1.75,0.6000000000000001,27,27
905201110,1188,185000,20,RL,88.0,14175,Pave,No Alley Access,3,Lvl,1,Inside,0,Sawyer,PosA,Norm,1Fam,1Story,5,7,1956,1956,Gable,CompShg,HdBoard,HdBoard,No Veneer,0.0,1,2,CBlock,3,4,4,6,776.0,1,0.0,212.0,988.0,GasA,2,Y,2,1188,0,0,1.0,0.0,1,0,1,1,2,4,6,1,3,Attchd,1956.0,1,2.0,621.0,3,3,2,102,89,231,0,0,0,0,0,No Misc Feature,0,6,2008,WD ,Normal,0.006208112874779541,0.0838095238095238,0.19731922398589066,1.0,1.75,0.6000000000000001,52,52
